,Province_State,Confirmed,Deaths,Recovered,Active,ISO3,Date
48633,Florida,3664097,58142,,,USA,18.10.2021
48634,Georgia,1619015,27940,,,USA,18.10.2021
48635,Grand Princess,103,3,,,USA,18.10.2021
48636,Guam,16991,223,,,GUM,18.10.2021
48637,Hawaii,82511,876,,,USA,18.10.2021
48638,Idaho,278457,3298,,,USA,18.10.2021
48639,Illinois,1671282,28260,,,USA,18.10.2021
48640,Indiana,1002850,16309,,,USA,18.10.2021
48641,Iowa,469519,6748,,,USA,18.10.2021
48642,Kansas,425212,6174,,,USA,18.10.2021
48643,Kentucky,727125,9396,,,USA,18.10.2021
48644,Louisiana,752951,14350,,,USA,18.10.2021
48645,Maine,97724,1095,,,USA,18.10.2021
48646,Maryland,551264,10722,,,USA,18.10.2021
48647,Massachusetts,836302,15357,,,USA,18.10.2021
48648,Michigan,1229056,23017,,,USA,18.10.2021
48649,Minnesota,758252,8560,,,USA,18.10.2021
48650,Mississippi,498560,9939,,,USA,18.10.2021
48651,Missouri,847219,12336,,,USA,18.10.2021
48652,Montana,165941,2183,,,USA,18.10.2021
48653,Nebraska,276817,2912,,,USA,18.10.2021
48654,Nevada,431999,7450,,,USA,18.10.2021
48655,New Hampshire,129663,1524,,,USA,18.10.2021
48656,New Jersey,1182051,27737,,,USA,18.10.2021
48657,New Mexico,265632,4942,,,USA,18.10.2021
48658,New York,2511182,56008,,,USA,18.10.2021
48659,North Carolina,1453814,17536,,,USA,18.10.2021
48660,North Dakota,142133,1714,,,USA,18.10.2021
48661,Northern Mariana Islands,289,3,,,MNP,18.10.2021
48662,Ohio,1499485,25148,,,USA,18.10.2021
48663,Oklahoma,635443,9402,,,USA,18.10.2021
48664,Oregon,352026,4185,,,USA,18.10.2021
48665,Pennsylvania,1528374,30523,,,USA,18.10.2021
48666,Puerto Rico,183932,3207,,,PRI,18.10.2021
48667,Rhode Island,177052,2861,,,USA,18.10.2021
48668,South Carolina,887535,13319,,,USA,18.10.2021
48669,South Dakota,149996,2189,,,USA,18.10.2021
48670,Tennessee,1265328,15916,,,USA,18.10.2021
48671,Texas,4214905,69033,,,USA,18.10.2021
48672,Utah,532183,3090,,,USA,18.10.2021
48673,Vermont,37519,346,,,USA,18.10.2021
48674,Virgin Islands,7079,78,,,VIR,18.10.2021
48675,Virginia,907882,13486,,,USA,18.10.2021
48676,Washington,695016,8234,,,USA,18.10.2021
48677,West Virginia,261133,4134,,,USA,18.10.2021
48678,Wisconsin,858050,9164,,,USA,18.10.2021
48679,Wyoming,98165,1080,,,USA,18.10.2021
48680,Alabama,1528739,20505,,,USA,
48681,Alaska,299434,1393,,,USA,
48682,American Samoa,8251,34,,,ASM,
48683,Arizona,2277635,31455,,,USA,
48684,Arkansas,956424,12386,,,USA,
48685,California,11336232,96359,,,USA,
48686,Colorado,1665451,13373,,,USA,
48687,Connecticut,907038,11420,,,USA,
48688,Delaware,311538,3136,,,USA,
48689,Diamond Princess,49,0,,,USA,
48690,District of Columbia,169149,1392,,,USA,
48691,Florida,7172780,82025,,,USA,
48692,Georgia,2913382,40448,,,USA,
48693,Grand Princess,103,3,,,USA,
48694,Guam,58703,401,,,GUM,
48695,Hawaii,358279,1699,,,USA,
48696,Idaho,498082,5198,,,USA,
48697,Illinois,3789532,39867,,,USA,
48698,Indiana,1930022,24816,,,USA,
48699,Iowa,860166,10125,,,USA,
48700,Kansas,883363,9590,,,USA,
48701,Kentucky,1601818,17191,,,USA,
48702,Louisiana,1459308,18136,,,USA,
48703,Maine,294415,2627,,,USA,
48704,Maryland,1261145,15494,,,USA,
48705,Massachusetts,2069848,21841,,,USA,
48706,Michigan,2874009,39092,,,USA,
48707,Minnesota,1676151,13738,,,USA,
48708,Mississippi,930438,12945,,,USA,
48709,Missouri,1667963,21799,,,USA,
48710,Montana,312863,3566,,,USA,
48711,Nebraska,539389,4552,,,USA,
48712,Nevada,849745,11531,,,USA,
48713,New Hampshire,354443,2721,,,USA,
48714,New Jersey,2773961,34834,,,USA,
48715,New Mexico,623179,8601,,,USA,
48716,New York,6196506,72285,,,USA,
48717,North Carolina,3220858,26885,,,USA,
48718,North Dakota,271686,2387,,,USA,
48719,Northern Mariana Islands,13171,40,,,MNP,
48720,Ohio,3162278,40312,,,USA,
48721,Oklahoma,1205519,16999,,,USA,
48722,Oregon,902319,8622,,,USA,
48723,Pennsylvania,3280746,47442,,,USA,
48724,Puerto Rico,969500,5217,,,PRI,
48725,Rhode Island,428874,3681,,,USA,
48726,South Carolina,1718600,18527,,,USA,
48727,South Dakota,262837,3046,,,USA,
48728,Tennessee,2353847,28048,,,USA,
48729,Texas,8000314,90784,,,USA,
48730,Utah,1041651,5034,,,USA,
48731,Vermont,143683,732,,,USA,
48732,Virgin Islands,23269,123,,,VIR,
48733,Virginia,2106527,22057,,,USA,
48734,Washington,1828918,14464,,,USA,
48735,West Virginia,605012,7479,,,USA,
48736,Wisconsin,1884206,15374,,,USA,
48737,Wyoming,178032,1906,,,USA,
48738,Alabama,174078,2789,74238.0,97051.0,USA,19.10.2020
48739,Alaska,11237,67,6516.0,4654.0,USA,19.10.2020
48740,American Samoa,0,0,,,ASM,19.10.2020
48741,Arizona,231897,5830,38553.0,187514.0,USA,19.10.2020
48742,Arkansas,99597,1714,89217.0,8666.0,USA,19.10.2020
48743,California,885535,16925,,,USA,19.10.2020
48744,Colorado,97892,2277,7176.0,77018.0,USA,19.10.2020
48745,Connecticut,64021,4554,9651.0,49816.0,USA,19.10.2020
48746,Delaware,23196,692,12113.0,10391.0,USA,19.10.2020
48747,Diamond Princess,49,0,,,USA,19.10.2020
48748,District of Columbia,16395,641,12824.0,2930.0,USA,19.10.2020
48749,Florida,756727,16021,,,USA,19.10.2020
48750,Georgia,341310,7657,,,USA,19.10.2020
48751,Grand Princess,103,3,,,USA,19.10.2020
48752,Guam,3756,66,2350.0,1340.0,GUM,19.10.2020
48753,Hawaii,14068,187,11044.0,2837.0,USA,19.10.2020
48754,Idaho,53790,531,25980.0,27279.0,USA,19.10.2020
48755,Illinois,350744,9496,,,USA,19.10.2020
48756,Indiana,149166,4075,108462.0,36629.0,USA,19.10.2020
48757,Iowa,108060,1548,82188.0,24324.0,USA,19.10.2020
48758,Kansas,74619,874,2415.0,71330.0,USA,19.10.2020
48759,Kentucky,88247,1326,17229.0,69692.0,USA,19.10.2020
48760,Louisiana,175982,5766,161792.0,8424.0,USA,19.10.2020
48761,Maine,5961,146,5175.0,640.0,USA,19.10.2020
48762,Maryland,136154,4041,7892.0,124221.0,USA,19.10.2020
48763,Massachusetts,144488,8562,118892.0,15843.0,USA,19.10.2020
48764,Michigan,164123,7363,109539.0,47221.0,USA,19.10.2020
48765,Minnesota,124439,2292,109963.0,12184.0,USA,19.10.2020
48766,Mississippi,110592,3171,97675.0,9746.0,USA,19.10.2020
48767,Missouri,165680,2617,,,USA,19.10.2020
48768,Montana,23390,241,13538.0,9611.0,USA,19.10.2020
48769,Nebraska,58817,554,38956.0,19307.0,USA,19.10.2020
48770,Nevada,90843,1712,2330.0,86801.0,USA,19.10.2020
48771,New Hampshire,9746,468,8258.0,1020.0,USA,19.10.2020
48772,New Jersey,229277,16214,35944.0,177119.0,USA,19.10.2020
48773,New Mexico,37302,935,19894.0,16473.0,USA,19.10.2020
48774,New York,488928,33405,78442.0,377081.0,USA,19.10.2020
48775,North Carolina,247172,3939,218541.0,24692.0,USA,19.10.2020
48776,North Dakota,33535,408,26392.0,5837.0,USA,19.10.2020
48777,Northern Mariana Islands,86,2,29.0,55.0,MNP,19.10.2020
48778,Ohio,183624,4891,151037.0,27696.0,USA,19.10.2020
48779,Oklahoma,108073,1173,92367.0,14533.0,USA,19.10.2020
48780,Oregon,39794,627,5870.0,33297.0,USA,19.10.2020
48781,Pennsylvania,188391,8480,146652.0,33259.0,USA,19.10.2020
48782,Puerto Rico,57950,768,25939.0,31243.0,PRI,19.10.2020
48783,Rhode Island,28347,1177,2546.0,24624.0,USA,19.10.2020
48784,South Carolina,164609,3661,82637.0,78311.0,USA,19.10.2020
48785,South Dakota,33836,323,25125.0,8388.0,USA,19.10.2020
48786,Tennessee,229801,2922,205832.0,21106.0,USA,19.10.2020
48787,Texas,859360,17811,729762.0,111207.0,USA,19.10.2020
48788,Utah,95562,546,71035.0,23981.0,USA,19.10.2020
48789,Vermont,1946,58,1696.0,192.0,USA,19.10.2020
48790,Virgin Islands,1335,21,1296.0,18.0,VIR,19.10.2020
48791,Virginia,166828,3457,19096.0,144275.0,USA,19.10.2020
48792,Washington,101064,2231,,,USA,19.10.2020
48793,West Virginia,20293,402,14799.0,5092.0,USA,19.10.2020
48794,Wisconsin,183142,1600,136910.0,44632.0,USA,19.10.2020
48795,Wyoming,9311,57,6796.0,2458.0,USA,19.10.2020
48796,Alabama,815324,15263,,,USA,19.10.2021
48797,Alaska,130590,683,,,USA,19.10.2021
48798,American Samoa,3,0,,,ASM,19.10.2021
48799,Arizona,1137636,20674,,,USA,19.10.2021
48800,Arkansas,507759,8221,,,USA,19.10.2021
48801,California,4850011,70817,,,USA,19.10.2021
48802,Colorado,725863,8477,,,USA,19.10.2021
48803,Connecticut,398979,8721,,,USA,19.10.2021
48804,Delaware,140651,2037,,,USA,19.10.2021
48805,Diamond Princess,49,0,,,USA,19.10.2021
48806,District of Columbia,63345,1185,,,USA,19.10.2021
48807,Florida,3664097,58143,,,USA,19.10.2021
48808,Georgia,1620694,28076,,,USA,19.10.2021
48809,Grand Princess,103,3,,,USA,19.10.2021
48810,Guam,17154,226,,,GUM,19.10.2021
48811,Hawaii,82591,876,,,USA,19.10.2021
48812,Idaho,279921,3316,,,USA,19.10.2021
48813,Illinois,1673358,28289,,,USA,19.10.2021
48814,Indiana,1004453,16370,,,USA,19.10.2021
48815,Iowa,469519,6748,,,USA,19.10.2021
48816,Kansas,425387,6174,,,USA,19.10.2021
48817,Kentucky,728860,9425,,,USA,19.10.2021
48818,Louisiana,753532,14388,,,USA,19.10.2021
48819,Maine,98607,1102,,,USA,19.10.2021
48820,Maryland,551807,10735,,,USA,19.10.2021
48821,Massachusetts,838347,15379,,,USA,19.10.2021
48822,Michigan,1229056,23017,,,USA,19.10.2021
48823,Minnesota,763915,8581,,,USA,19.10.2021
48824,Mississippi,499838,9957,,,USA,19.10.2021
48825,Missouri,848234,12410,,,USA,19.10.2021
48826,Montana,167268,2206,,,USA,19.10.2021
48827,Nebraska,277436,2920,,,USA,19.10.2021
48828,Nevada,432861,7465,,,USA,19.10.2021
48829,New Hampshire,130040,1532,,,USA,19.10.2021
48830,New Jersey,1183289,27768,,,USA,19.10.2021
48831,New Mexico,266148,4952,,,USA,19.10.2021
48832,New York,2514422,56038,,,USA,19.10.2021
48833,North Carolina,1455188,17575,,,USA,19.10.2021
48834,North Dakota,142708,1724,,,USA,19.10.2021
48835,Northern Mariana Islands,289,3,,,MNP,19.10.2021
48836,Ohio,1503102,25225,,,USA,19.10.2021
48837,Oklahoma,635865,9402,,,USA,19.10.2021
48838,Oregon,353368,4226,,,USA,19.10.2021
48839,Pennsylvania,1532237,30587,,,USA,19.10.2021
48840,Puerto Rico,184017,3209,,,PRI,19.10.2021
48841,Rhode Island,177280,2867,,,USA,19.10.2021
48842,South Carolina,888189,13321,,,USA,19.10.2021
48843,South Dakota,149996,2189,,,USA,19.10.2021
48844,Tennessee,1267221,15995,,,USA,19.10.2021
48845,Texas,4222168,69231,,,USA,19.10.2021
48846,Utah,533526,3095,,,USA,19.10.2021
48847,Vermont,37651,347,,,USA,19.10.2021
48848,Virgin Islands,7085,78,,,VIR,19.10.2021
48849,Virginia,909499,13538,,,USA,19.10.2021
48850,Washington,702425,8322,,,USA,19.10.2021
48851,West Virginia,261890,4145,,,USA,19.10.2021
48852,Wisconsin,859993,9181,,,USA,19.10.2021
48853,Wyoming,98567,1136,,,USA,19.10.2021
48854,Alabama,1528739,20505,,,USA,
48855,Alaska,299790,1393,,,USA,
48856,American Samoa,8251,34,,,ASM,
48857,Arizona,2283073,31514,,,USA,
48858,Arkansas,956857,12396,,,USA,
48859,California,11338771,96397,,,USA,
48860,Colorado,1666327,13378,,,USA,
48861,Connecticut,907476,11423,,,USA,
48862,Delaware,311698,3136,,,USA,
48863,Diamond Princess,49,0,,,USA,
48864,District of Columbia,169149,1392,,,USA,
48865,Florida,7172780,82065,,,USA,
48866,Georgia,2917301,40552,,,USA,
48867,Grand Princess,103,3,,,USA,
48868,Guam,58703,401,,,GUM,
48869,Hawaii,360490,1702,,,USA,
48870,Idaho,498808,5203,,,USA,
48871,Illinois,3790171,39875,,,USA,
48872,Indiana,1933102,24816,,,USA,
48873,Iowa,861010,10152,,,USA,
48874,Kansas,885160,9601,,,USA,
48875,Kentucky,1602636,17225,,,USA,
48876,Louisiana,1459866,18138,,,USA,
48877,Maine,294893,2629,,,USA,
48878,Maryland,1261834,15497,,,USA,
48879,Massachusetts,2069848,21841,,,USA,
48880,Michigan,2874009,39092,,,USA,
48881,Minnesota,1676151,13738,,,USA,
48882,Mississippi,930438,12945,,,USA,
48883,Missouri,1668035,21804,,,USA,
48884,Montana,312863,3566,,,USA,
48885,Nebraska,540345,4559,,,USA,
48886,Nevada,851300,11544,,,USA,
48887,New Hampshire,354923,2725,,,USA,
48888,New Jersey,2775804,34845,,,USA,
48889,New Mexico,623531,8607,,,USA,
48890,New York,6200466,72331,,,USA,
48891,North Carolina,3220858,26885,,,USA,
48892,North Dakota,271851,2387,,,USA,
48893,Northern Mariana Islands,13171,40,,,MNP,
48894,Ohio,3162278,40323,,,USA,
48895,Oklahoma,1205519,16999,,,USA,
48896,Oregon,905882,8645,,,USA,
48897,Pennsylvania,3291589,47582,,,USA,
48898,Puerto Rico,970438,5220,,,PRI,
48899,Rhode Island,428874,3681,,,USA,
48900,South Carolina,1718600,18527,,,USA,
48901,South Dakota,263468,3049,,,USA,
48902,Tennessee,2354796,28050,,,USA,
48903,Texas,8003550,90810,,,USA,
48904,Utah,1041651,5034,,,USA,
48905,Vermont,144346,734,,,USA,
48906,Virgin Islands,23276,123,,,VIR,
48907,Virginia,2107801,22077,,,USA,
48908,Washington,1830508,14493,,,USA,
48909,West Virginia,605322,7479,,,USA,
48910,Wisconsin,1885519,15379,,,USA,
48911,Wyoming,178032,1906,,,USA,
48912,Alabama,175210,2805,74238.0,98167.0,USA,20.10.2020
48913,Alaska,11445,67,6681.0,4697.0,USA,20.10.2020
48914,American Samoa,0,0,,,ASM,20.10.2020
48915,Arizona,232937,5837,38705.0,188395.0,USA,20.10.2020
48916,Arkansas,100441,1728,90283.0,8430.0,USA,20.10.2020
48917,California,889413,17006,,,USA,20.10.2020
48918,Colorado,99854,2300,7225.0,78175.0,USA,20.10.2020
48919,Connecticut,64455,4559,9651.0,50245.0,USA,20.10.2020
48920,Delaware,23325,695,12245.0,10385.0,USA,20.10.2020
48921,Diamond Princess,49,0,,,USA,20.10.2020
48922,District of Columbia,16445,642,12884.0,2919.0,USA,20.10.2020
48923,Florida,760389,16105,,,USA,20.10.2020
48924,Georgia,342438,7674,,,USA,20.10.2020
48925,Grand Princess,103,3,,,USA,20.10.2020
48926,Guam,3886,66,2354.0,1466.0,GUM,20.10.2020
48927,Hawaii,14156,189,11078.0,2889.0,USA,20.10.2020
48928,Idaho,54663,535,26238.0,27890.0,USA,20.10.2020
48929,Illinois,354457,9537,,,USA,20.10.2020
48930,Indiana,150664,4111,109675.0,36878.0,USA,20.10.2020
48931,Iowa,109202,1576,83518.0,24108.0,USA,20.10.2020
48932,Kansas,75920,898,2415.0,72607.0,USA,20.10.2020
48933,Kentucky,89544,1342,17402.0,70800.0,USA,20.10.2020
48934,Louisiana,176681,5772,161792.0,9117.0,USA,20.10.2020
48935,Maine,5987,146,5206.0,635.0,USA,20.10.2020
48936,Maryland,136744,4050,7926.0,124768.0,USA,20.10.2020
48937,Massachusetts,145464,8563,118892.0,16814.0,USA,20.10.2020
48938,Michigan,165994,7383,109539.0,49072.0,USA,20.10.2020
48939,Minnesota,125531,2299,111634.0,11598.0,USA,20.10.2020
48940,Mississippi,111322,3202,97675.0,10445.0,USA,20.10.2020
48941,Missouri,167257,2643,,,USA,20.10.2020
48942,Montana,24093,252,14842.0,8999.0,USA,20.10.2020
48943,Nebraska,59409,565,39313.0,19531.0,USA,20.10.2020
48944,Nevada,91499,1727,2336.0,87436.0,USA,20.10.2020
48945,New Hampshire,9828,468,8258.0,1102.0,USA,20.10.2020
48946,New Jersey,230543,16227,36005.0,178311.0,USA,20.10.2020
48947,New Mexico,37896,942,20001.0,16953.0,USA,20.10.2020
48948,New York,490166,33412,78530.0,378224.0,USA,20.10.2020
48949,North Carolina,248750,3992,218541.0,26217.0,USA,20.10.2020
48950,North Dakota,34057,412,27222.0,6032.0,USA,20.10.2020
48951,Northern Mariana Islands,88,2,29.0,57.0,MNP,20.10.2020
48952,Ohio,185639,4917,152460.0,28262.0,USA,20.10.2020
48953,Oklahoma,109548,1191,93698.0,14659.0,USA,20.10.2020
48954,Oregon,40136,633,5870.0,33633.0,USA,20.10.2020
48955,Pennsylvania,189930,8521,146048.0,35361.0,USA,20.10.2020
48956,Puerto Rico,58643,769,25947.0,31927.0,PRI,20.10.2020
48957,Rhode Island,28649,1181,2558.0,24910.0,USA,20.10.2020
48958,South Carolina,165493,3696,83361.0,78436.0,USA,20.10.2020
48959,South Dakota,34457,330,25686.0,8441.0,USA,20.10.2020
48960,Tennessee,231744,2952,208182.0,20673.0,USA,20.10.2020
48961,Texas,865090,17882,733758.0,112787.0,USA,20.10.2020
48962,Utah,96643,551,71693.0,24399.0,USA,20.10.2020
48963,Vermont,1956,58,1701.0,197.0,USA,20.10.2020
48964,Virgin Islands,1337,21,1296.0,20.0,VIR,20.10.2020
48965,Virginia,167754,3485,19170.0,145099.0,USA,20.10.2020
48966,Washington,101864,2237,,,USA,20.10.2020
48967,West Virginia,20520,411,14988.0,5121.0,USA,20.10.2020
48968,Wisconsin,187828,1633,139455.0,46740.0,USA,20.10.2020
48969,Wyoming,9526,61,6944.0,2521.0,USA,20.10.2020
48970,Alabama,815989,15311,,,USA,20.10.2021
48971,Alaska,131403,691,,,USA,20.10.2021
48972,American Samoa,3,0,,,ASM,20.10.2021
48973,Arizona,1139627,20721,,,USA,20.10.2021
48974,Arkansas,508431,8230,,,USA,20.10.2021
48975,California,4855897,70979,,,USA,20.10.2021
48976,Colorado,728824,8509,,,USA,20.10.2021
48977,Connecticut,399363,8721,,,USA,20.10.2021
48978,Delaware,140944,2041,,,USA,20.10.2021
48979,Diamond Princess,49,0,,,USA,20.10.2021
48980,District of Columbia,63400,1185,,,USA,20.10.2021
48981,Florida,3664097,58143,,,USA,20.10.2021
48982,Georgia,1622376,28234,,,USA,20.10.2021
48983,Grand Princess,103,3,,,USA,20.10.2021
48984,Guam,17276,226,,,GUM,20.10.2021
48985,Hawaii,82730,876,,,USA,20.10.2021
48986,Idaho,281470,3346,,,USA,20.10.2021
48987,Illinois,1675809,28328,,,USA,20.10.2021
48988,Indiana,1006504,16423,,,USA,20.10.2021
48989,Iowa,476426,6848,,,USA,20.10.2021
48990,Kansas,427383,6189,,,USA,20.10.2021
48991,Kentucky,730739,9477,,,USA,20.10.2021
48992,Louisiana,754027,14424,,,USA,20.10.2021
48993,Maine,99256,1109,,,USA,20.10.2021
48994,Maryland,552524,10757,,,USA,20.10.2021
48995,Massachusetts,839817,15387,,,USA,20.10.2021
48996,Michigan,1237845,23173,,,USA,20.10.2021
48997,Minnesota,765761,8613,,,USA,20.10.2021
48998,Mississippi,500286,9968,,,USA,20.10.2021
48999,Missouri,849415,12430,,,USA,20.10.2021
49000,Montana,168513,2225,,,USA,20.10.2021
49001,Nebraska,278174,2924,,,USA,20.10.2021
49002,Nevada,433510,7483,,,USA,20.10.2021
49003,New Hampshire,130615,1537,,,USA,20.10.2021
49004,New Jersey,1184395,27783,,,USA,20.10.2021
49005,New Mexico,266777,4966,,,USA,20.10.2021
49006,New York,2519197,56077,,,USA,20.10.2021
49007,North Carolina,1457798,17640,,,USA,20.10.2021
49008,North Dakota,143246,1732,,,USA,20.10.2021
49009,Northern Mariana Islands,289,3,,,MNP,20.10.2021
49010,Ohio,1507676,25307,,,USA,20.10.2021
49011,Oklahoma,636760,10540,,,USA,20.10.2021
49012,Oregon,354681,4235,,,USA,20.10.2021
49013,Pennsylvania,1536675,30721,,,USA,20.10.2021
49014,Puerto Rico,184140,3213,,,PRI,20.10.2021
49015,Rhode Island,177508,2869,,,USA,20.10.2021
49016,South Carolina,889096,13368,,,USA,20.10.2021
49017,South Dakota,151554,2205,,,USA,20.10.2021
49018,Tennessee,1268855,16047,,,USA,20.10.2021
49019,Texas,4227998,69493,,,USA,20.10.2021
49020,Utah,534936,3106,,,USA,20.10.2021
49021,Vermont,37768,349,,,USA,20.10.2021
49022,Virgin Islands,7099,78,,,VIR,20.10.2021
49023,Virginia,911321,13585,,,USA,20.10.2021
49024,Washington,704878,8371,,,USA,20.10.2021
49025,West Virginia,262902,4219,,,USA,20.10.2021
49026,Wisconsin,862503,9207,,,USA,20.10.2021
49027,Wyoming,99007,1136,,,USA,20.10.2021
49028,Alabama,1531305,20533,,,USA,
49029,Alaska,299790,1393,,,USA,
49030,American Samoa,8251,34,,,ASM,
49031,Arizona,2283073,31514,,,USA,
49032,Arkansas,957218,12408,,,USA,
49033,California,11343669,96578,,,USA,
49034,Colorado,1667187,13384,,,USA,
49035,Connecticut,908015,11423,,,USA,
49036,Delaware,311850,3136,,,USA,
49037,Diamond Princess,49,0,,,USA,
49038,District of Columbia,169149,1392,,,USA,
49039,Florida,7172780,82065,,,USA,
49040,Georgia,2917301,40552,,,USA,
49041,Grand Princess,103,3,,,USA,
49042,Guam,58703,401,,,GUM,
49043,Hawaii,360490,1702,,,USA,
49044,Idaho,498808,5203,,,USA,
49045,Illinois,3796096,39891,,,USA,
49046,Indiana,1933102,24863,,,USA,
49047,Iowa,861010,10152,,,USA,
49048,Kansas,885255,9601,,,USA,
49049,Kentucky,1602636,17225,,,USA,
49050,Louisiana,1459866,18138,,,USA,
49051,Maine,295242,2630,,,USA,
49052,Maryland,1262591,15499,,,USA,
49053,Massachusetts,2078225,21923,,,USA,
49054,Michigan,2874009,39092,,,USA,
49055,Minnesota,1680916,13786,,,USA,
49056,Mississippi,930438,12945,,,USA,
49057,Missouri,1669035,21807,,,USA,
49058,Montana,312863,3566,,,USA,
49059,Nebraska,540345,4559,,,USA,
49060,Nevada,851300,11544,,,USA,
49061,New Hampshire,355166,2728,,,USA,
49062,New Jersey,2777968,34852,,,USA,
49063,New Mexico,623982,8611,,,USA,
49064,New York,6205694,72367,,,USA,
49065,North Carolina,3220858,26885,,,USA,
49066,North Dakota,271942,2387,,,USA,
49067,Northern Mariana Islands,13171,40,,,MNP,
49068,Ohio,3173375,40329,,,USA,
49069,Oklahoma,1205519,17048,,,USA,
49070,Oregon,905882,8645,,,USA,
49071,Pennsylvania,3291589,47582,,,USA,
49072,Puerto Rico,970438,5229,,,PRI,
49073,Rhode Island,430636,3686,,,USA,
49074,South Carolina,1718600,18527,,,USA,
49075,South Dakota,263468,3049,,,USA,
49076,Tennessee,2355738,28070,,,USA,
49077,Texas,8003950,90810,,,USA,
49078,Utah,1043353,5047,,,USA,
49079,Vermont,144346,734,,,USA,
49080,Virgin Islands,23279,123,,,VIR,
49081,Virginia,2108967,22091,,,USA,
49082,Washington,1830508,14493,,,USA,
49083,West Virginia,605577,7487,,,USA,
49084,Wisconsin,1886801,15384,,,USA,
49085,Wyoming,178032,1906,,,USA,
49086,Alabama,176605,2828,74439.0,99338.0,USA,21.10.2020
49087,Alaska,11657,68,6751.0,4838.0,USA,21.10.2020
49088,American Samoa,0,0,,,ASM,21.10.2020
49089,Arizona,233912,5854,38883.0,189175.0,USA,21.10.2020
49090,Arkansas,101596,1751,91317.0,8528.0,USA,21.10.2020
49091,California,892595,17137,,,USA,21.10.2020
49092,Colorado,101720,2320,7286.0,79369.0,USA,21.10.2020
49093,Connecticut,64871,4567,9651.0,50653.0,USA,21.10.2020
49094,Delaware,23375,697,12335.0,10343.0,USA,21.10.2020
49095,Diamond Princess,49,0,,,USA,21.10.2020
49096,District of Columbia,16498,642,12938.0,2918.0,USA,21.10.2020
49097,Florida,762533,16210,,,USA,21.10.2020
49098,Georgia,343750,7704,,,USA,21.10.2020
49099,Grand Princess,103,3,,,USA,21.10.2020
49100,Guam,3968,68,2398.0,1502.0,GUM,21.10.2020
49101,Hawaii,14233,203,11150.0,2880.0,USA,21.10.2020
49102,Idaho,55650,546,26549.0,28555.0,USA,21.10.2020
49103,Illinois,358799,9605,,,USA,21.10.2020
49104,Indiana,152396,4144,110746.0,37506.0,USA,21.10.2020
49105,Iowa,110250,1594,84671.0,23985.0,USA,21.10.2020
49106,Kansas,76310,955,2485.0,72870.0,USA,21.10.2020
49107,Kentucky,90996,1363,17534.0,72099.0,USA,21.10.2020
49108,Louisiana,177399,5784,165282.0,6333.0,USA,21.10.2020
49109,Maine,6024,146,5244.0,634.0,USA,21.10.2020
49110,Maryland,137236,4058,7960.0,125218.0,USA,21.10.2020
49111,Massachusetts,146166,8568,118892.0,17494.0,USA,21.10.2020
49112,Michigan,167872,7418,109539.0,50915.0,USA,21.10.2020
49113,Minnesota,126591,2334,113158.0,11099.0,USA,21.10.2020
49114,Mississippi,112123,3223,97675.0,11225.0,USA,21.10.2020
49115,Missouri,168791,2670,,,USA,21.10.2020
49116,Montana,24712,275,15085.0,9352.0,USA,21.10.2020
49117,Nebraska,60308,576,39687.0,20045.0,USA,21.10.2020
49118,Nevada,92064,1732,2329.0,88003.0,USA,21.10.2020
49119,New Hampshire,9917,469,8650.0,798.0,USA,21.10.2020
49120,New Jersey,231862,16245,36110.0,179507.0,USA,21.10.2020
49121,New Mexico,38715,950,20165.0,17600.0,USA,21.10.2020
49122,New York,491882,33420,78645.0,379817.0,USA,21.10.2020
49123,North Carolina,250592,4032,218541.0,28019.0,USA,21.10.2020
49124,North Dakota,35101,422,27769.0,5974.0,USA,21.10.2020
49125,Northern Mariana Islands,88,2,29.0,57.0,MNP,21.10.2020
49126,Ohio,188005,4954,153769.0,29282.0,USA,21.10.2020
49127,Oklahoma,110855,1210,94979.0,14666.0,USA,21.10.2020
49128,Oregon,40443,635,5870.0,33938.0,USA,21.10.2020
49129,Pennsylvania,191446,8549,147174.0,35723.0,USA,21.10.2020
49130,Puerto Rico,58830,774,26018.0,32038.0,PRI,21.10.2020
49131,Rhode Island,29123,1184,2580.0,25359.0,USA,21.10.2020
49132,South Carolina,166357,3708,84052.0,78597.0,USA,21.10.2020
49133,South Dakota,35044,333,26023.0,8688.0,USA,21.10.2020
49134,Tennessee,233467,2970,210243.0,20319.0,USA,21.10.2020
49135,Texas,869576,17977,739140.0,111677.0,USA,21.10.2020
49136,Utah,98006,557,72606.0,24843.0,USA,21.10.2020
49137,Vermont,1971,58,1708.0,205.0,USA,21.10.2020
49138,Virgin Islands,1337,21,1303.0,13.0,VIR,21.10.2020
49139,Virginia,168772,3515,19226.0,146031.0,USA,21.10.2020
49140,Washington,102567,2248,,,USA,21.10.2020
49141,West Virginia,20735,414,15215.0,5106.0,USA,21.10.2020
49142,Wisconsin,192191,1681,142485.0,48025.0,USA,21.10.2020
49143,Wyoming,9848,61,7070.0,2717.0,USA,21.10.2020
49144,Alabama,817054,15320,,,USA,21.10.2021
49145,Alaska,132424,692,,,USA,21.10.2021
49146,American Samoa,3,0,,,ASM,21.10.2021
49147,Arizona,1142122,20770,,,USA,21.10.2021
49148,Arkansas,508937,8237,,,USA,21.10.2021
49149,California,4862710,71154,,,USA,21.10.2021
49150,Colorado,731416,8543,,,USA,21.10.2021
49151,Connecticut,399773,8721,,,USA,21.10.2021
