PAIS_ISO3,PAIS_NOM,INDICADOR,FECHA,ANY_SEMANA,VALOR,FUENTE_ORIGEN
FRA,France,Weekly new ICU admissions per 100k,05-07-2020,2020-27,0.1208157864978781,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,12-07-2020,2020-28,0.1163956967479558,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,19-07-2020,2020-29,0.119342423247904,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,26-07-2020,2020-30,0.1149223334979816,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,02-08-2020,2020-31,0.1591232309972054,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,09-08-2020,2020-32,0.1635433207471277,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,16-08-2020,2020-33,0.1871171327467137,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,23-08-2020,2020-34,0.2563652054954976,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,30-08-2020,2020-35,0.3020394662446954,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,06-09-2020,2020-36,0.4449557014921854,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,13-09-2020,2020-37,0.6247060179890286,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,20-09-2020,2020-38,0.8972782192342416,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,27-09-2020,2020-39,1.1919508692290663,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,04-10-2020,2020-40,1.2891928437273583,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,11-10-2020,2020-41,1.3142400189769186,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,18-10-2020,2020-42,1.969886665215404,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,25-10-2020,2020-43,2.7389822817018965,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,01-11-2020,2020-44,3.77623000968368,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,08-11-2020,2020-45,4.3626285831733815,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,15-11-2020,2020-46,3.8690518944320496,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,22-11-2020,2020-47,2.8332775297002404,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,29-11-2020,2020-48,1.8579110582173703,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,06-12-2020,2020-49,1.5809187672222351,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,13-12-2020,2020-50,1.6413266604711745,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,20-12-2020,2020-51,1.650166839971019,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,27-12-2020,2020-52,1.5809187672222351,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,03-01-2021,2021-01,1.6089126689717437,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,10-01-2021,2021-01,1.981673571215197,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,17-01-2021,2021-02,2.0126141994646534,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,24-01-2021,2021-03,2.4516764479569426,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,31-01-2021,2021-04,2.576912324204743,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,07-02-2021,2021-05,2.4988240719561143,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,14-02-2021,2021-06,2.509137614705933,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,21-02-2021,2021-07,2.603432862704277,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,28-02-2021,2021-08,2.741929008201845,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,07-03-2021,2021-09,2.937886320448404,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,14-03-2021,2021-10,3.2207720644434352,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,21-03-2021,2021-11,3.468297090439088,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,28-03-2021,2021-12,3.96187377918042,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,04-04-2021,2021-13,4.483444369671259,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,11-04-2021,2021-14,4.580686344169552,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,18-04-2021,2021-15,4.287487057424701,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,25-04-2021,2021-16,4.232972617175658,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,02-05-2021,2021-17,3.527231620438053,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,09-05-2021,2021-18,2.660894029453268,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,16-05-2021,2021-19,1.7488821777192851,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,23-05-2021,2021-20,1.5735519509723646,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,30-05-2021,2021-21,1.233205040228342,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,06-06-2021,2021-22,0.9341123004835946,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,13-06-2021,2021-23,0.7160545394874243,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,20-06-2021,2021-24,0.427275342492496,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,27-06-2021,2021-25,0.3270866414942555,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,04-07-2021,2021-26,0.2401582097457822,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,11-07-2021,2021-27,0.2254245772460409,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,18-07-2021,2021-28,0.3005661029947213,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,25-07-2021,2021-29,0.5510378554903224,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,01-08-2021,2021-30,1.1064958007305672,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,08-08-2021,2021-31,1.5735519509723646,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,15-08-2021,2021-32,1.6324864809713295,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,22-08-2021,2021-33,1.9684133019654295,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,29-08-2021,2021-34,1.66490047247076,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,05-09-2021,2021-35,1.4159020832251332,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,12-09-2021,2021-36,1.355494189976194,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,19-09-2021,2021-37,0.891384766234345,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,26-09-2021,2021-38,0.736681624987062,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,03-10-2021,2021-39,0.5259906802407623,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,10-10-2021,2021-40,0.4449557014921854,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,17-10-2021,2021-41,0.4479024279921337,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,24-10-2021,2021-42,0.5053635947411246,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,31-10-2021,2021-43,0.6114457487392615,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,07-11-2021,2021-44,0.6865872744879418,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,14-11-2021,2021-45,0.7705689797364669,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,21-11-2021,2021-46,1.0107271894822492,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,28-11-2021,2021-47,1.3790680019757802,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,05-12-2021,2021-48,1.9580997592156109,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,12-12-2021,2021-49,2.543024969455338,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,19-12-2021,2021-50,2.6166931319540443,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,26-12-2021,2021-51,2.691834657702725,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,02-01-2022,2021-52,2.859798068199775,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,09-01-2022,2022-01,3.374001842440744,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,16-01-2022,2022-02,3.1618375344444702,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,23-01-2022,2022-03,2.85095788869993,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,30-01-2022,2022-04,2.8303308032002925,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,06-02-2022,2022-05,3.0218680256969286,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,13-02-2022,2022-06,2.4163157299575637,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,20-02-2022,2022-07,1.994933840464964,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,27-02-2022,2022-08,1.3643343694760388,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,06-03-2022,2022-09,1.140383155479972,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,13-03-2022,2022-10,1.0180940057321195,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,20-03-2022,2022-11,0.92527212098375,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,27-03-2022,2022-12,0.9901001039826114,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,03-04-2022,2022-13,1.293612933477281,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,10-04-2022,2022-14,1.3599142797261166,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,17-04-2022,2022-15,1.5985991262219246,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,24-04-2022,2022-16,1.342233920726427,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,01-05-2022,2022-17,1.318660108726841,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,08-05-2022,2022-18,0.9665262919830254,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,15-05-2022,2022-19,0.8015096079859235,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,22-05-2022,2022-20,0.6232326547390544,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,29-05-2022,2022-21,0.4729496032416938,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,05-06-2022,2022-22,0.4921033254913574,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,12-06-2022,2022-23,0.4803164194915644,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,19-06-2022,2022-24,0.5495644922403483,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,26-06-2022,2022-25,0.6851139112379677,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,03-07-2022,2022-26,0.9002249457341898,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,10-07-2022,2022-27,1.1462766084798686,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,17-07-2022,2022-28,1.2921395702273069,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,24-07-2022,2022-29,1.35402082672622,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,31-07-2022,2022-30,1.081448625481007,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,07-08-2022,2022-31,0.8825445867345003,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,14-08-2022,2022-32,0.6630134624883558,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,21-08-2022,2022-33,0.5849252102397272,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,28-08-2022,2022-34,0.4449557014921854,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,04-09-2022,2022-35,0.439062248492289,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,11-09-2022,2022-36,0.4110683467427806,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,18-09-2022,2022-37,0.3742342654934275,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,25-09-2022,2022-38,0.4184351629926512,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,02-10-2022,2022-39,0.6129191119892357,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,09-10-2022,2022-40,0.7558353472367256,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,16-10-2022,2022-41,0.8471838687351213,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,23-10-2022,2022-42,0.9400057534834912,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,30-10-2022,2022-43,0.8206633302355871,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,06-11-2022,2022-44,0.640913013738744,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,13-11-2022,2022-45,0.5200972272408658,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,20-11-2022,2022-46,0.6924807274878383,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,27-11-2022,2022-47,0.7779357959863376,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,04-12-2022,2022-48,0.9621062022331032,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,11-12-2022,2022-49,1.0785018989810589,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,18-12-2022,2022-50,1.296559659977229,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,25-12-2022,2022-51,1.21110459147873,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,01-01-2023,2022-52,1.0770285357310847,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,08-01-2023,2023-01,0.9208520312338276,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,15-01-2023,2023-02,0.6703802787382265,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,22-01-2023,2023-03,0.3757076287434016,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,29-01-2023,2023-04,0.297619376494773,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,05-02-2023,2023-05,0.2681521114952905,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,12-02-2023,2023-06,0.2548918422455234,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,19-02-2023,2023-07,0.2534184789955493,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,26-02-2023,2023-08,0.2740455644951871,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,05-03-2023,2023-09,0.2828857439950318,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,12-03-2023,2023-10,0.2504717524956011,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,19-03-2023,2023-11,0.3388735474940485,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,26-03-2023,2023-12,0.380127718493324,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,02-04-2023,2023-13,0.3270866414942555,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,09-04-2023,2023-14,0.3668674492435569,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,16-04-2023,2023-15,0.3653940859935827,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,23-04-2023,2023-16,0.4375888852423148,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,30-04-2023,2023-17,0.4876832357414351,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,07-05-2023,2023-18,0.3403469107440227,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,14-05-2023,2023-19,0.2401582097457822,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,21-05-2023,2023-20,0.2077442182463515,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,28-05-2023,2023-21,0.2239512139960668,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,04-06-2023,2023-22,0.1768035899968948,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,11-06-2023,2023-23,0.1384961454975676,TESSy RESPISEVERE
FRA,France,Weekly new ICU admissions per 100k,18-06-2023,2023-24,0.1060821539981369,TESSy RESPISEVERE
DEU,Germany,Daily ICU occupancy,29-03-2020,2020-13,789.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,05-04-2020,2020-14,1787.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,12-04-2020,2020-15,2654.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,19-04-2020,2020-16,2735.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,26-04-2020,2020-17,2739.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,03-05-2020,2020-18,2310.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,10-05-2020,2020-19,1820.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,17-05-2020,2020-20,1384.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,24-05-2020,2020-21,1019.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,31-05-2020,2020-22,749.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,07-06-2020,2020-23,631.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,14-06-2020,2020-24,483.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,21-06-2020,2020-25,407.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,28-06-2020,2020-26,353.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,05-07-2020,2020-27,324.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,12-07-2020,2020-28,287.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,19-07-2020,2020-29,246.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,26-07-2020,2020-30,248.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,02-08-2020,2020-31,255.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,09-08-2020,2020-32,238.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,16-08-2020,2020-33,220.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,23-08-2020,2020-34,226.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,30-08-2020,2020-35,225.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,06-09-2020,2020-36,226.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,13-09-2020,2020-37,225.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,20-09-2020,2020-38,228.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,27-09-2020,2020-39,289.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,04-10-2020,2020-40,354.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,11-10-2020,2020-41,470.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,18-10-2020,2020-42,601.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,25-10-2020,2020-43,940.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,01-11-2020,2020-44,1563.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,08-11-2020,2020-45,2542.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,15-11-2020,2020-46,3118.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,22-11-2020,2020-47,3551.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,29-11-2020,2020-48,3769.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,06-12-2020,2020-49,3949.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,13-12-2020,2020-50,4259.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,20-12-2020,2020-51,4820.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,27-12-2020,2020-52,5226.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,03-01-2021,2021-01,5630.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,10-01-2021,2021-01,5552.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,17-01-2021,2021-02,5164.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,24-01-2021,2021-03,4816.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,31-01-2021,2021-04,4487.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,07-02-2021,2021-05,4207.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,14-02-2021,2021-06,3732.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,21-02-2021,2021-07,3239.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,28-02-2021,2021-08,2950.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,07-03-2021,2021-09,2816.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,14-03-2021,2021-10,2727.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,21-03-2021,2021-11,2849.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,28-03-2021,2021-12,3196.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,04-04-2021,2021-13,3668.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,11-04-2021,2021-14,4428.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,18-04-2021,2021-15,4653.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,25-04-2021,2021-16,4970.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,02-05-2021,2021-17,5033.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,09-05-2021,2021-18,4829.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,16-05-2021,2021-19,4361.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,23-05-2021,2021-20,3693.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,30-05-2021,2021-21,2990.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,06-06-2021,2021-22,2144.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,13-06-2021,2021-23,1591.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,20-06-2021,2021-24,1130.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,27-06-2021,2021-25,807.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,04-07-2021,2021-26,611.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,11-07-2021,2021-27,482.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,18-07-2021,2021-28,394.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,25-07-2021,2021-29,353.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,01-08-2021,2021-30,352.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,08-08-2021,2021-31,389.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,15-08-2021,2021-32,450.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,22-08-2021,2021-33,594.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,29-08-2021,2021-34,832.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,05-09-2021,2021-35,1129.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,12-09-2021,2021-36,1379.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,19-09-2021,2021-37,1519.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,26-09-2021,2021-38,1492.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,03-10-2021,2021-39,1351.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,10-10-2021,2021-40,1347.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,17-10-2021,2021-41,1394.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,24-10-2021,2021-42,1472.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,31-10-2021,2021-43,1758.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,07-11-2021,2021-44,2220.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,14-11-2021,2021-45,2732.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,21-11-2021,2021-46,3362.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,28-11-2021,2021-47,4053.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,05-12-2021,2021-48,4668.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,12-12-2021,2021-49,4868.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,19-12-2021,2021-50,4792.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,26-12-2021,2021-51,4438.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,02-01-2022,2021-52,3976.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,09-01-2022,2022-01,3531.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,16-01-2022,2022-02,3019.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,23-01-2022,2022-03,2546.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,30-01-2022,2022-04,2334.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,06-02-2022,2022-05,2280.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,13-02-2022,2022-06,2352.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,20-02-2022,2022-07,2426.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,27-02-2022,2022-08,2351.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,06-03-2022,2022-09,2168.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,13-03-2022,2022-10,2094.0,TESSy COVID-19 combined sources
DEU,Germany,Daily ICU occupancy,20-03-2022,2022-11,2256.0,TESSy COVID-19 combined sources
